tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,CFT073,0.8995084610751686,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,0.8649079384923819,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,0.8664432335160374,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_7C,0.8872303836472528,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_4I,0.826164436870144,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB2_1A,0.9064914506169603,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,0.8823600634110766,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_9D,0.9586700677183512,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_8G,0.9133921097059408,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_8G,0.9213770357781804,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,ST38,0.8521664031393668,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_8B,0.8464237700131724,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_7A,0.9085570269704428,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_7A,0.8575975449131947,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_7C,0.8461016838816074,LF82,Snippy / LF82 (NC_011993.1)
Snippy,ST38,0.8918520489899859,C1,Snippy / C1 (CP010116.1)
Snippy,063_STEC,0.9263206263365322,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,063_STEC,0.9097211176501776,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_8B,0.9163541058406552,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_8B,0.8615217479868005,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_6C,0.92221825397891,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,H131800734,0.8961978878422557,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,ST38,0.8397727925022569,W3110,Snippy / W3110 (NC_007779.1)
Pandora illumina with denovo,ST38,0.8700758228052873,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_6C,0.9461762992043524,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,ST38,0.9000657513659064,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,0.8795198633432258,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,0.8635929840368463,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,0.9117461038223894,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,0.9576816205496168,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,0.8928089292519555,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,0.8336933476009757,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,H131800734,0.9572034164237097,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4I,0.839572737885965,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_6C,0.8738590927521677,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,0.8682779797550131,C4,Snippy / C4 (CP010121.1)
Snippy,063_STEC,0.8880317409822738,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_6C,0.8638080993337827,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,0.8815274908822123,JJ1886,Snippy / JJ1886 (NC_022648.1)
Pandora illumina with denovo,Escherichia_coli_MINF_1D,0.9034740822959384,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_6C,0.9090442829100888,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_8G,0.9322821153894612,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_6C,0.8984401223412397,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,0.8699496825284045,Y5,Snippy / Y5 (NZ_CP013483.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_8B,0.8930213609636198,PRG,Pandora illumina with denovo / PRG
Pandora illumina no denovo,Escherichia_coli_MSB1_7C,0.8767603723635101,PRG,Pandora illumina no denovo / PRG
Snippy,Escherichia_coli_MSB1_8G,0.961786025259468,VR50,Snippy / VR50 (NZ_CP011134.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7C,0.8891318027948962,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,0.8758335753789248,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,0.8492165918566679,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,0.8704664216462017,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,0.8957320444758955,S1,Snippy / S1 (CP010226.1)
Snippy,ST38,0.8580918536144987,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,0.8521028052474857,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_9D,0.8822289546168727,JJ1886,Snippy / JJ1886 (NC_022648.1)
Pandora illumina no denovo,CFT073,0.9106798002758836,PRG,Pandora illumina no denovo / PRG
Snippy,ST38,0.8957449473206318,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7A,0.8900961734673596,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,0.9212908603013434,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,0.8512498587636335,S21,Snippy / S21 (CP010230.1)
Snippy,ST38,0.841870574176412,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB2_1A,0.8651703062262153,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MINF_9A,0.8900360657245747,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_9D,0.9166714820715596,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,0.8668677124425935,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_7A,0.8958072184428326,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_6C,0.8379811010174516,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,0.8760825365587638,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB2_1A,0.9100558776353171,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,0.8935226751584129,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,CFT073,0.8990538361407394,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_9D,0.926227997039214,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_7A,0.8441268991543414,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,0.9277137773855944,H7,Snippy / H7 (CP010171.1)
Snippy,CFT073,0.8703541800237027,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,Escherichia_coli_MINF_9A,0.9004661758697846,PRG,Pandora illumina with denovo / PRG
Snippy,H131800734,0.924873481637008,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB2_1A,0.8592654135259522,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,0.8926603667555889,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,063_STEC,0.8607311383277663,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,0.8663998939402549,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_4E,0.8573257767141484,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_3B,0.9031942439820746,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_6C,0.905419158380348,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_6C,0.838265740424972,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_8B,0.8462390852673176,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_4E,0.8543096953837718,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,ST38,0.8915702574218158,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_7C,0.8615029077337036,W3110,Snippy / W3110 (NC_007779.1)
Snippy,H131800734,0.932145078193198,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_8G,0.9052979928494036,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_7A,0.9038742351042433,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_4I,0.8440332255337422,H7,Snippy / H7 (CP010171.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,0.9119565921333096,PRG,Pandora illumina no denovo / PRG
Snippy,Escherichia_coli_MSB1_7A,0.8572371262975733,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_8B,0.9541791713630006,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,0.8701755318795403,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,0.8752472247249076,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_8G,0.93233251113606,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,0.9272786580285112,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,0.856083334684765,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,0.9811528192241245,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,0.9351528820784868,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,0.8711425855892381,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_7A,0.8773808167191836,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,0.9283274624587842,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_8B,0.8350167710044949,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_7A,0.8959741770662455,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,0.8855384580123365,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,0.8578805945083551,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_8G,0.9423640644729584,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_8G,0.9274077267878592,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,CFT073,0.947939616483068,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_4I,0.8422941184364139,W3110,Snippy / W3110 (NC_007779.1)
Snippy,ST38,0.8755785859281641,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,063_STEC,0.8626089108035983,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_8G,0.9336316014928341,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_8G,0.9315373782452759,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_6C,0.8708999170249274,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_8B,0.8780809082143972,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_8B,0.9043849047379784,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,0.9311573084644776,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_6C,0.8589960821802305,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB2_1A,0.8509099772505687,S1,Snippy / S1 (CP010226.1)
Snippy,H131800734,0.9446571309572034,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_6C,0.8782441507944393,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,0.865317651642438,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,0.915241564034907,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,H131800734,0.9319168601765266,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,H131800734,0.9035465079790724,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_4E,0.90879881166928,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,0.9220541417149086,LF82,Snippy / LF82 (NC_011993.1)
Snippy,H131800734,0.9630543558261206,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_9D,0.9016584254451496,PRG,Pandora illumina no denovo / PRG
Snippy,Escherichia_coli_MINF_1A,0.8660095467552013,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Pandora illumina with denovo,063_STEC,0.8998815898768181,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_8G,0.9310558188888858,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_9D,0.9241037155664156,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_8B,0.9527804560083653,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB2_1A,0.8715731703481606,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,0.8823640640264953,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,0.8606790567351299,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,0.8384355663079817,C1,Snippy / C1 (CP010116.1)
Snippy,063_STEC,0.9120451372320308,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_7C,0.9182308393368632,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,0.8384888650795583,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_7A,0.8672360927441902,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,0.9454479820537872,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,CFT073,0.9350352625750422,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4I,0.8821298694327774,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,0.9233074434955004,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,0.8902011870501206,CE10,Snippy / CE10 (NC_017646.1)
Snippy,063_STEC,0.9311365604510188,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4I,0.916152493927886,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_7C,0.8748047044527385,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4I,0.8383408703586909,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,0.9151192773624378,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,ST38,0.8390474401323377,H6,Snippy / H6 (CP010170.1)
Snippy,ST38,0.8746732000563583,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_4E,0.9038048411699094,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_7C,0.853216409165871,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,0.8419614906584606,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_1A,0.8857108263431913,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,0.9131911443136578,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,0.9431531932711672,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB2_1A,0.8746396259448352,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_7C,0.8570897708532246,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_8B,0.8566085905566344,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_7A,0.8960033285719208,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,H131800734,0.9334402154378078,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,CFT073,0.8510578772512677,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,0.8743072062406269,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB2_1A,0.8660194785452945,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,0.8650270329266637,S21,Snippy / S21 (CP010230.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,0.9041189608495074,PRG,Pandora illumina with denovo / PRG
Snippy,ST38,0.8819580339297921,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_9D,0.8841413582743791,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_6C,0.8906125386344291,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,0.8896568485071221,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,CFT073,0.9229663305550698,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB2_1A,0.8698459957855892,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,0.8986126715154177,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,0.9260100860780024,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,0.8639432039242105,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8B,0.8914814160974484,PRG,Pandora illumina no denovo / PRG
Snippy,ST38,0.8191159050466783,S1,Snippy / S1 (CP010226.1)
Snippy,063_STEC,0.8903513422759486,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,0.9019414193417862,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_9D,0.9298464298588124,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_4E,0.9195906860852968,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_8B,0.8436480669210609,W3110,Snippy / W3110 (NC_007779.1)
Snippy,ST38,0.8787878787878788,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Pandora illumina with denovo,H131800734,0.9085901261475088,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_7A,0.910398872101744,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_7C,0.8397166044614183,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,0.8959073242192779,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,0.8580980551389736,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_9D,0.9131466056898824,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,063_STEC,0.85779739497729,C1,Snippy / C1 (CP010116.1)
Snippy,ST38,0.8319452489419771,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,H131800734,0.9019803618396656,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_4I,0.9165711678587244,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_9D,0.9126568102207656,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8G,0.9068322633569726,PRG,Pandora illumina no denovo / PRG
Snippy,Escherichia_coli_MINF_7C,0.9115535770386659,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Pandora illumina with denovo,Escherichia_coli_MINF_7C,0.8981422753866308,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_8G,0.8721291922961703,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_7A,0.8566434956365496,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_7A,0.8373027966894491,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,H131800734,0.9541167677482298,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,0.9255163403935904,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_7C,0.8567263041402656,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_6C,0.8613483852084178,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_1A,0.9258242454447928,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_6C,0.8671996047271624,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_7C,0.8588637054075167,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_7C,0.9759325362381738,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_4E,0.8441753426699641,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_6C,0.8544767602664869,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,0.8599470242395219,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,0.8875333804108733,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,0.9589967510027968,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB2_1A,0.9287167014373028,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,0.9028757922870309,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,H131800734,0.8959981970776683,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_4E,0.8529201151062283,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB2_1A,0.9104463920660048,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,0.8607872520459642,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_4I,0.8697870398947948,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,CFT073,0.8452565522332964,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,0.9216572170191064,H6,Snippy / H6 (CP010170.1)
Snippy,Escherichia_coli_MSB1_6C,0.8572775046253903,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,H131800734,0.9223402616519562,C4,Snippy / C4 (CP010121.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_4I,0.876292588666282,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB2_1A,0.8630866889618082,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,ST38,0.8286133245664845,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,0.8942493395428149,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4I,0.8649669220756565,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_7C,0.8655444405867546,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,0.8602484472049691,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,0.9343424164646328,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,0.8564779527431361,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,CFT073,0.8753356258864214,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_7A,0.8648695205107344,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,0.8907710393561431,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4I,0.876512660860697,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_8G,0.8743494049102256,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_6C,0.8855212526282152,PRG,Pandora illumina no denovo / PRG
Snippy,Escherichia_coli_MSB2_1A,0.9364798138111065,S88,Snippy / S88 (NC_011742.1)
Pandora illumina with denovo,Escherichia_coli_MINF_8D,0.9118704572216032,PRG,Pandora illumina with denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_9D,0.9081661012005492,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,0.9819301323295702,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,063_STEC,0.9011673117367408,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_8G,0.8878414661802544,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,0.878104344391144,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_9D,0.9451456591188636,H7,Snippy / H7 (CP010171.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4I,0.8587163349928209,PRG,Pandora illumina no denovo / PRG
