tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,Escherichia_coli_MINF_1A,19,0.9954392336803582,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9971720476315898,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9934153069853195,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9928608065209256,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9968116223297336,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9968393473529534,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1A,19,0.997075010050321,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9952451585178202,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9971304600967604,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9938450448452252,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9984889862345259,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9911834426161332,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9955501337732372,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9954392336803582,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9971997726548096,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,19,0.995092670890112,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9949401832624036,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9964789220510972,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9948015581463052,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9940113949845432,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9729681023607856,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9866919888545408,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,19,0.9972136351664196,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,19,0.9600090470872621,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,19,0.9600090470872621,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,19,0.997653411741423,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9976958199629636,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,19,0.994741380528972,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9916879885780524,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9966214783506028,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9951371905966836,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9938366718027736,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9947555166028188,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9936246306950708,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9943738426089538,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,19,0.991447675322656,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9937518553596923,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9889597263256104,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9924654726396293,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9976958199629636,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9947979248243592,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,19,0.9978230446275852,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9927906023381066,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9948120608982062,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,19,0.998501576172234,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9923099758273136,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9709503682447236,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,19,0.9850440338700328,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,19,0.995207870965918,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,19,0.9595789589857492,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,19,0.9595789589857492,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,19,0.9947852718418476,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,19,0.995888918012885,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9979444590064426,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,19,0.993695421247948,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9938885593278796,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9971443155324404,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9960820560928166,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9977651165036492,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,19,0.99544745954447,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9969235862982327,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9939851283678452,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9965649012926456,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9914881289058728,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9952819126188144,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,19,0.995888918012885,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,19,0.998137597086374,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,19,0.9953370949273664,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9948266585732614,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9967166526411632,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9950887745388828,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9942886310648806,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,19,0.97377460786072,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,19,0.9870735442217226,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,19,0.997309862458096,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,19,0.9596927385920884,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,19,0.9596927385920884,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,19,0.9945508243091472,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9954243562901236,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9973239417090722,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9945092275481484,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9934970396971756,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9985441133650392,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9963256194450992,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9971436890780772,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9963533506190984,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9970882267300786,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9943705716781519,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9966583935330904,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9916806478002246,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9951609101371308,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9954243562901236,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9972684793610738,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,19,0.9951470445501308,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9959373830091096,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9976428502100636,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9953134315941266,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9959512485961092,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9732948794387212,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9878398802013284,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,19,0.9981420113420502,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,19,0.9547761564560174,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,19,0.9547761564560174,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,19,0.9943452955617468,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9955176123355308,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9970623120845172,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9930902270156952,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9936143215733872,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9963589220202466,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9965382175268254,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9974071111356302,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9948693901194384,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9980415413896779,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9932281466361405,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9971174799326952,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,19,0.990621465809726,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9965658014509144,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9955176123355308,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9973243593633628,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,19,0.9950486856260172,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9944004634099248,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9961244586654896,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9947314704989932,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,19,0.993641905497476,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9733677212920308,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9861528701073016,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,19,0.9967037210713596,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,19,0.9583609088903596,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,19,0.9583609088903596,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,19,0.995394881976616,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.995960180895654,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9977525921023604,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.994636554158394,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9940298919038164,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9983178910213988,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9965944187072578,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.997697440988308,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.996401389808074,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9968425987204942,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9946089786013678,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9968012353849548,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9920720273549526,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9954500330906684,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.995960180895654,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9978904698874916,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,19,0.995960180895654,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9960429075667327,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9977663798808736,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9960566953452459,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.995394881976616,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9737342819324948,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9878805426869622,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,19,0.9982765276858592,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,19,0.9601448273955944,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,19,0.9601448273955944,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,19,0.9944998756253282,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.995038832536414,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9974710483402892,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.993214670683508,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9931317542356486,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9969735496531328,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9964345927420468,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9981205605151876,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.995011193720461,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9969735496531328,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.993463420027086,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9967662585334844,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9907686354716564,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9957021641192892,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.995038832536414,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9976230618280312,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,19,0.9949973743124844,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.994541333849258,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9962687598463282,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9946518891130705,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9938365440424533,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9742129847157348,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9863740637351096,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,19,0.9968215361653908,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,19,0.9607380745521492,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,19,0.9607380745521492,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,19,0.9974211520692842,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9987312619806104,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9957662763918194,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9924289437755988,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.998745052611256,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9956835326079462,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9943182601740378,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9956973232385916,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9940010756691904,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9954353012563264,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.992277246838498,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9949250479224416,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,19,0.9897673520610096,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
