tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,Escherichia_coli_MINF_1A,8,0.823837818944425,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,8,0.8657811953862286,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,8,0.8061866480251659,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,8,0.7941279272981475,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,8,0.8110800419433765,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,8,0.8150996155190493,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,8,0.7950017476406851,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,8,0.7734183851800069,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,8,0.7815449143656065,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,8,0.7925889082317832,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,8,0.8007958219348421,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,8,0.7851280775926387,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,8,0.8097488187018155,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4715244963939319,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4128326286993285,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,8,0.8251678686893807,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4503854762496891,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,8,0.6100472519273813,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,8,0.5046008455608058,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,8,0.5563292713255409,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,8,0.7704551106689879,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4745088286495897,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,8,0.6585426510818204,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,8,0.5600596866451132,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,8,0.7644864461576723,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,8,0.825665257398657,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4655558318826163,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,8,0.8572494404377021,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,8,0.378761502113902,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4145734891817956,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,8,0.8657050484953992,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4048744093509077,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,8,0.4180552101467297,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,8,0.431982094006466,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,8,0.3859736383984084,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,8,0.9049548352816154,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,8,0.907279489904357,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,8,0.7968916046758767,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8470377258235919,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8981137088204039,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8300345377258236,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8488310308182784,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8528825717321998,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,8,0.9003055260361318,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,8,0.9086078639744952,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8965196599362381,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,8,0.9189027630180658,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8603878852284803,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8963868225292242,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8846971307120085,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,8,0.9135228480340064,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8502258235919234,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,8,0.9198990435706697,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,8,0.8395324123273114,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8343517534537725,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8416578108395324,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8071865037194474,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8341524973432518,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,8,0.854875132837407,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8069872476089267,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,8,0.8310308182784272,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,8,0.8159011028966185,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,8,0.8177190643558356,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,8,0.6431947642709974,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7251242273663798,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7153072354866077,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8350502969337049,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7258514119500666,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8786813719549146,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7936007756635559,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7561507696036844,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8901951278632892,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8126287722700278,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7750575687795419,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7899648527451218,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8565022421524664,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8186886438007515,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7317900860501757,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7654829717609987,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,8,0.7069446127742092,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7979638831656769,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8478972245788391,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,8,0.6406496182280935,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,8,0.8940734456429523,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7074294024966671,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7767543328081444,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,8,0.7992970549024361,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,8,0.8921076504384639,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,8,0.8904142727547626,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,8,0.7759903235560931,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8199576655579075,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8006652555185969,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7785303900816449,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8179618990021167,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7945570003023888,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8662836407620199,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8324160870879952,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8501965527668581,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,8,0.9424856365285758,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8107650438463865,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8745690958572725,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8511641971575447,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,8,0.9413365588146356,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8190504989416391,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,8,0.8283035984275778,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,8,0.8218324765648625,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7977623223465377,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7890535228303598,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7749622013909888,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7908678560628969,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7845176897490173,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7697611127910493,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,8,0.7878439673420018,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,8,0.8188405797101449,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,8,0.8183077578857629,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,8,0.5433716965046889,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6263853367433929,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6817988064791134,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6986359761295823,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6279838022165388,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.9352088661551576,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6535592497868713,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7638533674339301,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.8277919863597613,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7537297527706734,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7663043478260869,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7363597612958227,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.8319479965899403,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7674765558397272,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6294757033248082,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7345481670929241,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,8,0.6098678601875532,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7567135549872123,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7100383631713555,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.5521099744245525,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.8079710144927537,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.7311381074168798,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.6401321398124468,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,8,0.684462915601023,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,8,0.7636206399538772,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,8,0.7840876333237244,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,8,0.3124819832804843,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.481262611703661,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.5446814643989623,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.32401268377053905,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.4842894205823004,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.5772556932833671,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.5709138080138368,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.7558374171230903,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.56212164889017,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.6573940616892476,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.5523205534736235,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.5569328336696454,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.6601326030556356,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.6733929086191986,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.4884692995099452,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.625684635341597,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,8,0.4293744594984145,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.4736235226289997,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.3281925626981839,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.3441914096281349,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.4752089939463822,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.6990487172095705,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.3243009512827904,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,8,0.35629864514269244,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,8,0.8953804347826086,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,8,0.8961568322981367,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,8,0.8578545548654244,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.9837603519668736,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.792572463768116,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.7757505175983437,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.9810429606625258,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.7980719461697723,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8597955486542443,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8117883022774327,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8601837474120083,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8895574534161491,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.7966485507246377,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8579192546583851,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,8,0.8348214285714286,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
