tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Pandora illumina no denovo,063_STEC,5,0.9388308977035492,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,063_STEC,5,0.9388308977035492,PRG,Pandora illumina with denovo / PRG
Snippy,063_STEC,5,0.6572025052192066,LF82,Snippy / LF82 (NC_011993.1)
Snippy,063_STEC,5,0.6711899791231732,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,063_STEC,5,0.5392484342379958,C4,Snippy / C4 (CP010121.1)
Snippy,063_STEC,5,0.5123173277661796,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,063_STEC,5,0.6559498956158664,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,063_STEC,5,0.4947807933194154,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,063_STEC,5,0.5793319415448852,CE10,Snippy / CE10 (NC_017646.1)
Snippy,063_STEC,5,0.5010438413361169,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,063_STEC,5,0.5594989561586639,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,063_STEC,5,0.5734864300626304,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,063_STEC,5,0.5688935281837161,S21,Snippy / S21 (CP010230.1)
Snippy,063_STEC,5,0.6402922755741127,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,063_STEC,5,0.6311064718162839,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,063_STEC,5,0.5450939457202505,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,063_STEC,5,0.655741127348643,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,063_STEC,5,0.5701461377870564,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,063_STEC,5,0.7653444676409186,S88,Snippy / S88 (NC_011742.1)
Snippy,063_STEC,5,0.5171189979123173,H7,Snippy / H7 (CP010171.1)
Snippy,063_STEC,5,0.521294363256785,W3110,Snippy / W3110 (NC_007779.1)
Snippy,063_STEC,5,0.6471816283924844,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,063_STEC,5,0.5304801670146138,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,063_STEC,5,0.4611691022964509,C1,Snippy / C1 (CP010116.1)
Snippy,063_STEC,5,0.4968684759916493,S1,Snippy / S1 (CP010226.1)
Snippy,063_STEC,5,0.4966597077244259,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,CFT073,5,0.9207431796801504,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,CFT073,5,0.9207431796801504,PRG,Pandora illumina with denovo / PRG
Snippy,CFT073,5,0.7382408278457196,LF82,Snippy / LF82 (NC_011993.1)
Snippy,CFT073,5,0.6190028222013171,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,CFT073,5,0.4971777986829728,C4,Snippy / C4 (CP010121.1)
Snippy,CFT073,5,0.3508936970837253,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,CFT073,5,0.6204139228598307,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,CFT073,5,0.3222013170272813,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,CFT073,5,0.6098306679209784,CE10,Snippy / CE10 (NC_017646.1)
Snippy,CFT073,5,0.38146754468485417,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,CFT073,5,0.4045155221072437,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,CFT073,5,0.5047036688617121,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,CFT073,5,0.4183913452492944,S21,Snippy / S21 (CP010230.1)
Snippy,CFT073,5,0.4924741298212606,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,CFT073,5,0.4230950141110066,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,CFT073,5,0.5491533396048918,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,CFT073,5,0.6208842897460018,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,CFT073,5,0.477892756349953,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,CFT073,5,0.8363123236124177,S88,Snippy / S88 (NC_011742.1)
Snippy,CFT073,5,0.4266227657572907,H7,Snippy / H7 (CP010171.1)
Snippy,CFT073,5,0.35606773283160864,W3110,Snippy / W3110 (NC_007779.1)
Snippy,CFT073,5,0.7340075258701787,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,CFT073,5,0.33842897460018817,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,CFT073,5,0.37064910630291625,C1,Snippy / C1 (CP010116.1)
Snippy,CFT073,5,0.3925211665098777,S1,Snippy / S1 (CP010226.1)
Snippy,CFT073,5,0.4176857949200377,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1A,5,0.92908888269713,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1A,5,0.92908888269713,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1A,5,0.3949568124825857,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1A,5,0.7057676232933965,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4593201448871552,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1A,5,0.3989969350794093,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,5,0.7035385901365283,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1A,5,0.43466146558930063,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1A,5,0.6503204235162998,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4765951518528838,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4760378935636668,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,5,0.6003064920590694,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4648927277793257,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,5,0.8488436890498746,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,5,0.5054332683198662,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,5,0.5741153524658679,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,5,0.7039565338534409,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,5,0.6639732516021176,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,5,0.4792421287266648,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4235162998049596,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4083310114237949,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,5,0.5312064641961549,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4314572304263026,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,5,0.4625243800501532,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,5,0.37447757035385904,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,5,0.3966285873502368,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,5,0.9183154837538572,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,5,0.9183154837538572,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,5,0.7275367580323108,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5587220911236159,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5737883463423489,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3042294427300781,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5420221455799601,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,5,0.2833545108005083,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5839535305863133,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3419858413505173,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3205663459793066,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,5,0.4728625884915593,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,5,0.4734071519332002,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,5,0.4107823561444908,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3347249954619713,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,5,0.6903249228535124,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5412960609911055,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,5,0.4017062987838083,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,5,0.8077691051007443,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,5,0.5442003993465239,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3227445997458704,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,5,0.8172082047558541,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,5,0.2722817208204756,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3260119803957161,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,5,0.3655835904882919,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,5,0.4037030314031584,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,5,0.896463282937365,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,5,0.896463282937365,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,5,0.4366900647948164,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5132289416846653,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,5,0.6822354211663066,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4713822894168467,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5153887688984882,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5448164146868251,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,5,0.6272948164146869,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,5,0.6540226781857451,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5556155507559395,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5715442764578834,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4986501079913607,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5519708423326134,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5457613390928726,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5591252699784017,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5164686825053996,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,5,0.7521598272138229,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,5,0.4950053995680346,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4473542116630669,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4794816414686825,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,5,0.44330453563714906,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,5,0.503914686825054,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,5,0.5946274298056156,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4092872570194385,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,5,0.4272408207343413,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,5,0.8511482254697286,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,5,0.8511482254697286,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,5,0.33423799582463465,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,5,0.4304801670146138,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,5,0.4816283924843424,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,5,0.6617954070981211,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,5,0.40981210855949896,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,5,0.7204592901878915,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,5,0.5106471816283925,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,5,0.5292275574112735,MRSN346647,Snippy / MRSN346647 (CP018206.1)
