tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Pandora illumina no denovo,063_STEC,7,0.9640729373533128,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,063_STEC,7,0.9640729373533128,PRG,Pandora illumina with denovo / PRG
Snippy,063_STEC,7,0.9108142263946558,LF82,Snippy / LF82 (NC_011993.1)
Snippy,063_STEC,7,0.9268821086838779,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,063_STEC,7,0.8497923812962629,C4,Snippy / C4 (CP010121.1)
Snippy,063_STEC,7,0.8372449900704099,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,063_STEC,7,0.9202924715652644,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,063_STEC,7,0.8065535295179636,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,063_STEC,7,0.8961003791298068,CE10,Snippy / CE10 (NC_017646.1)
Snippy,063_STEC,7,0.8645964975627369,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,063_STEC,7,0.865138111572486,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,063_STEC,7,0.8971836071493049,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,063_STEC,7,0.8528615273515074,S21,Snippy / S21 (CP010230.1)
Snippy,063_STEC,7,0.8896912800144431,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,063_STEC,7,0.8888788589998194,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,063_STEC,7,0.9018775952337968,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,063_STEC,7,0.9201119335620148,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,063_STEC,7,0.8681169886261058,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,063_STEC,7,0.926250225672504,S88,Snippy / S88 (NC_011742.1)
Snippy,063_STEC,7,0.8460913522296444,H7,Snippy / H7 (CP010171.1)
Snippy,063_STEC,7,0.8406752121321538,W3110,Snippy / W3110 (NC_007779.1)
Snippy,063_STEC,7,0.9069326593247878,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,063_STEC,7,0.8139555876512006,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,063_STEC,7,0.8343563820184149,C1,Snippy / C1 (CP010116.1)
Snippy,063_STEC,7,0.8242462538364326,S1,Snippy / S1 (CP010226.1)
Snippy,063_STEC,7,0.8358006860444124,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,CFT073,7,0.9313298271975958,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,CFT073,7,0.9313298271975958,PRG,Pandora illumina with denovo / PRG
Snippy,CFT073,7,0.8515401953418482,LF82,Snippy / LF82 (NC_011993.1)
Snippy,CFT073,7,0.8495867768595041,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,CFT073,7,0.7253193087903832,C4,Snippy / C4 (CP010121.1)
Snippy,CFT073,7,0.6764838467317806,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,CFT073,7,0.8417731029301277,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,CFT073,7,0.6994740796393689,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,CFT073,7,0.7960931630353117,CE10,Snippy / CE10 (NC_017646.1)
Snippy,CFT073,7,0.7191585274229902,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,CFT073,7,0.7326821938392186,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,CFT073,7,0.8287002253944402,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,CFT073,7,0.6928625093914351,S21,Snippy / S21 (CP010230.1)
Snippy,CFT073,7,0.7801652892561983,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,CFT073,7,0.7314800901577762,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,CFT073,7,0.8336589030803907,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,CFT073,7,0.845229151014275,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,CFT073,7,0.7646882043576259,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,CFT073,7,0.9105935386927122,S88,Snippy / S88 (NC_011742.1)
Snippy,CFT073,7,0.6821938392186326,H7,Snippy / H7 (CP010171.1)
Snippy,CFT073,7,0.6800901577761082,W3110,Snippy / W3110 (NC_007779.1)
Snippy,CFT073,7,0.8704733283245679,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,CFT073,7,0.6970698722764839,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,CFT073,7,0.6879038317054846,C1,Snippy / C1 (CP010116.1)
Snippy,CFT073,7,0.6760330578512397,S1,Snippy / S1 (CP010226.1)
Snippy,CFT073,7,0.6646130728775357,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1A,7,0.9473210940427126,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1A,7,0.9473210940427126,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1A,7,0.8275009366804047,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8637692019482952,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1A,7,0.836867740726864,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8175346571749719,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8666916448107905,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8443611839640315,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9168977144998126,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8468340202322967,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8786062195578869,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9321843387036344,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8359685275384039,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9521918321468716,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8699138254027726,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9198950917946797,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8684151367553391,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8533533158486325,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,7,0.8820532034469839,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8296740352191833,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8205320344698389,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8331959535406519,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8448107905582615,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8361933308355189,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,7,0.7989509179467965,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8146122143124765,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,7,0.9154427491800942,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,7,0.9154427491800942,PRG,Pandora illumina with denovo / PRG
