tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Medaka,Escherichia_coli_MSB1_1A,0.9373097597305874,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MINF_9A,0.8679853789065565,LF82,Medaka / LF82 (NC_011993.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_8D,0.9276965875264652,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_7A,0.8678853762796849,H7,Medaka / H7 (CP010171.1)
Medaka,ST38,0.8539667381582312,H7,Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MINF_1A,0.9277889379073356,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MINF_8D,0.9482069544440084,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_4I,0.8588773634277587,LF82,Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_1A,0.9016368054558304,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_7A,0.9217865102732556,CE10,Medaka / CE10 (NC_017646.1)
Medaka,Escherichia_coli_MSB1_8B,0.8885264601637719,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB2_1A,0.925904473355908,ST648,Medaka / ST648 (NZ_CP008697.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_8G,0.9241795992418241,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_4E,0.8802219069194177,S21,Medaka / S21 (CP010230.1)
Medaka,H131800734,0.9444431765665742,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_8G,0.8890649629171298,LF82,Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_8B,0.9556186259998098,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_6C,0.8738617780295971,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB2_1A,0.8629084676108904,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB2_1A,0.940235566691478,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MSB1_1A,0.9463821615518256,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_6C,0.9502015300710792,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MSB1_4E,0.9304783936239028,NGF1,Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_1A,0.9502594729447011,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_9D,0.9008411824433088,NGF1,Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_3B,0.9268578131672696,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB2_1A,0.9257314938094292,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_7C,0.8865278621647427,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MINF_7C,0.8891856005595699,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_8G,0.9054939763083996,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MINF_9A,0.8595493001950741,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_8G,0.9763867929546748,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,H131800734,0.9326956541584176,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_7A,0.9219985212236212,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB2_1A,0.892653086898634,C4,Medaka / C4 (CP010121.1)
Medaka,H131800734,0.956418916991402,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MINF_7C,0.8735455035832627,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_1D,0.8849870727184511,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MINF_7C,0.8726326459238535,H7,Medaka / H7 (CP010171.1)
Medaka,CFT073,0.8920634920634921,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,063_STEC,0.8754661294028242,C1,Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_8G,0.9356306327745938,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_3B,0.8731600257312597,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,063_STEC,0.9178065850167012,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB2_1A,0.9413075156992043,NGF1,Medaka / NGF1 (NZ_CP016007.1)
Medaka,ST38,0.8640694877133658,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MSB1_7C,0.8496848146862251,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB1_7C,0.8665616048954083,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_9A,0.8981177100835219,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_8B,0.8591235622428333,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MINF_7C,0.8502320673854927,S1,Medaka / S1 (CP010226.1)
Medaka,063_STEC,0.943945177880282,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,063_STEC,0.8818152095152254,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_9D,0.9264783980936501,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_1A,0.9045989925185066,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_6C,0.8743612396314725,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_9D,0.9350773354025816,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MSB1_3B,0.8732843574482807,H6,Medaka / H6 (CP010170.1)
Medaka,ST38,0.8939054745839661,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB2_1A,0.9055846184490548,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,ST38,0.9157521486607072,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MINF_1A,0.9102779410529852,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,ST38,0.8595086389989094,Y5,Medaka / Y5 (NZ_CP013483.1)
Pandora nanopore with denovo,Escherichia_coli_MSB2_1A,0.926310713199912,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_1A,0.9294481377923822,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MINF_1A,0.9089376489661988,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_4E,0.9118228790932056,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MINF_7C,0.9291112678644464,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_7A,0.8824266773378845,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_6C,0.9279029862970292,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_9D,0.9240761989670268,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB2_1A,0.9392265193370166,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,ST38,0.8718239742004165,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_4E,0.8650137227707485,H7,Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MINF_1D,0.8594615072745037,H6,Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MSB1_4I,0.8550180486037493,W3110,Medaka / W3110 (NC_007779.1)
Medaka,H131800734,0.9526190870138244,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_4E,0.9822389279468019,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_7A,0.9277678692104449,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_3B,0.8669434398802092,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_8D,0.901565136673705,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_1A,0.920285631421709,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_4E,0.9828911255866452,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,063_STEC,0.9273103228885,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_7A,0.869904780581917,H6,Medaka / H6 (CP010170.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_4E,0.938091802807378,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_6C,0.9088160343285868,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_1A,0.9044525726256748,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB1_8G,0.9320721331119654,CE10,Medaka / CE10 (NC_017646.1)
Medaka,Escherichia_coli_MSB2_1A,0.9305958883285982,LF82,Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_4E,0.8663926549235598,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_9D,0.9264783980936501,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_8B,0.875614823666807,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB2_1A,0.9212707182320442,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MINF_1A,0.8557070605941208,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MINF_1A,0.9015095241478648,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_3B,0.8744952402575288,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,H131800734,0.9059599135053716,LF82,Medaka / LF82 (NC_011993.1)
Medaka,ST38,0.8538441066424535,H6,Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MSB1_7A,0.9062302067901808,C1,Medaka / C1 (CP010116.1)
Medaka,ST38,0.9067243817545176,UMN026,Medaka / UMN026 (CU928163.2)
Pandora nanopore no denovo,Escherichia_coli_MSB1_7C,0.9280498654630674,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_1A,0.8855615906831896,NGF1,Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MINF_1D,0.8853725649188805,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MINF_9A,0.8803229411016685,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_8G,0.9363473722817794,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,CFT073,0.9606030580326786,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_9D,0.9544957995911032,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MINF_9A,0.8557614521527153,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB1_1A,0.9367353432279392,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_8B,0.8893222341422344,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_6C,0.9166516738676856,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB2_1A,0.8743434639940453,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_4I,0.8923605426658258,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,CFT073,0.8697013852460609,Y5,Medaka / Y5 (NZ_CP013483.1)
Pandora nanopore no denovo,Escherichia_coli_MINF_7C,0.9394194462392044,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_4I,0.8736919794420365,C1,Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_7A,0.9183042304135008,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_7C,0.9249658232792292,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MINF_9A,0.907690143207712,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,ST38,0.8946621371281265,C1,Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_4I,0.8831175105003959,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_4I,0.933970290253754,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_7A,0.8468830415090941,LF82,Medaka / LF82 (NC_011993.1)
Medaka,CFT073,0.9165704960074604,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB2_1A,0.8789614937045929,H6,Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MSB1_6C,0.8740309505076517,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_4E,0.983830822594256,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,063_STEC,0.9027623137691532,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB2_1A,0.8812311950265759,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_7A,0.9271026848536726,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_8G,0.8913831672606832,NGF1,Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_8B,0.8538301715123778,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_8G,0.9002808162991044,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MINF_8D,0.9263672384204812,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_8G,0.9455557950908944,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_8B,0.8959627371365717,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,H131800734,0.9672050710043304,H6,Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MINF_9A,0.9112885988479532,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,H131800734,0.9577511396637208,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_9D,0.8968375172322703,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,CFT073,0.9170834061898934,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_7C,0.8606105155802448,LF82,Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MINF_1D,0.8830496420904311,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MSB2_1A,0.8891541824357617,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_9D,0.9383848306490892,W3110,Medaka / W3110 (NC_007779.1)
Medaka,H131800734,0.9449652252797096,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,CFT073,0.9019797555905268,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_4I,0.8897143087183479,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MINF_1D,0.8583947573060742,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_1D,0.8504024405644137,S1,Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB1_8B,0.8612447208680183,H7,Medaka / H7 (CP010171.1)
Medaka,CFT073,0.8723747352878319,H7,Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MSB1_1A,0.9364819241826532,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MINF_9A,0.8928336620644313,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_9D,0.937339199872323,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_8G,0.9421120857399636,S21,Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_4E,0.8803070919172747,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_6C,0.8832709901423466,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MINF_1D,0.9224894820447038,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,ST38,0.8397232180597085,LF82,Medaka / LF82 (NC_011993.1)
Pandora nanopore no denovo,Escherichia_coli_MSB2_1A,0.926310713199912,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_7A,0.8827950463641447,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_6C,0.8652366669262435,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_7C,0.9394194462392044,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_1A,0.8985873296108892,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB2_1A,0.8779917598834223,H7,Medaka / H7 (CP010171.1)
Medaka,ST38,0.8970938939941867,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_8G,0.9448222570015092,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_9D,0.9293318694502458,EcRV308Chr,Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,063_STEC,0.931931852323136,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MINF_8D,0.9100741169426116,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_1A,0.9321991423173199,H6,Medaka / H6 (CP010170.1)
Medaka,063_STEC,0.8829507095770814,Y5,Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_7A,0.8738587848062352,NCTC_13441,Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_7C,0.8963197639093828,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_1D,0.9460909096951288,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_9D,0.9509956881488758,09-00049,Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MINF_8D,0.9376867606569964,ECONIH1,Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,CFT073,0.8918264653882769,C4,Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MINF_9A,0.8817596177520204,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MINF_8D,0.8956375002506854,JJ1886,Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_8B,0.8990969459118129,MRSN346647,Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MSB1_8B,0.8762394926601393,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,ST38,0.8669578512871091,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_6C,0.910271454695342,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_9D,0.9519697757672316,VR50,Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_3B,0.9286254858396986,ST648,Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB2_1A,0.94436872949144,S88,Medaka / S88 (NC_011742.1)
Pandora nanopore with denovo,H131800734,0.9250988469284708,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_3B,0.9274146030304504,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MINF_8D,0.9296820162558768,SMS-3-5,Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_9D,0.8959212144726306,EC958,Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MINF_1A,0.9140049219400972,UMN026,Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_4E,0.943671420167016,S88,Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MINF_9A,0.8686347242852466,W3110,Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_4I,0.8617651400276433,MRSN346595,Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,CFT073,0.9531347749218008,NGF1,Medaka / NGF1 (NZ_CP016007.1)
