tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Nanopolish,Escherichia_coli_MSB1_6C,0.9177754803367392,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8583182197812297,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,H131800734,0.8987821333919112,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9219141267412744,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,CFT073,0.8479871913946069,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8506491046738783,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8811985772661388,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,H131800734,0.939340600403388,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9179162183507292,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8547100016285508,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8748110111881376,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,063_STEC,0.8750022091440892,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8831568185811728,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_8B,0.8658100367476309,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8G,0.9337223236384408,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8610318227925738,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8635498615697458,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8667694138430851,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8590448382116395,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,063_STEC,0.8641906579714755,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8276419319530565,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,ST38,0.9258441683822703,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8528087327336451,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.923642737832178,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8663867330329551,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8936800977456733,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MINF_8D,0.8832035435755502,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.9337322426682808,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_4I,0.8417669367674333,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_7A,0.8688595840312082,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.913054214296642,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8636608977027082,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8996014162444081,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8800379502618356,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8789402230298143,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MINF_9A,0.9207708084180678,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,CFT073,0.8771329864336039,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,ST38,0.8277925202284688,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8501033442245379,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8611367310843216,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,H131800734,0.9035006889547572,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8538708114353871,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.9127486192341496,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.851909934343909,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8465081518858524,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MINF_1A,0.9589214539957752,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8945646345953837,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9409720063679634,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8449206472755967,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8418581872689983,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9544303289726268,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.9053796032994104,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,063_STEC,0.9326387784316844,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8647013093507558,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8574791251204449,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Pandora nanopore no denovo,Escherichia_coli_MINF_1D,0.8802217487976974,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_4I,0.8671576613693277,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8764058371715945,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MINF_8D,0.922848154578742,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MINF_7C,0.9211540399698832,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.9470293639817936,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_7A,0.8687694786609282,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8G,0.9627538049747456,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8856407700664121,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,CFT073,0.9262183913852802,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8580760913350436,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8647107844994129,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.930443352527912,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9188083409258908,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8963420171327776,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,H131800734,0.9361739760534732,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8931829376687205,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8395335463637603,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,ST38,0.8521397427768514,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8670163629433918,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8440124061816082,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,063_STEC,0.8679594577876747,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_7C,0.9136811776353624,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.982226056026794,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8331858078741493,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MINF_8D,0.8954605101052644,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9342757370038828,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MINF_1A,0.9013216968882628,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MINF_8D,0.9186880060511252,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8877482243316908,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,ST38,0.8946554049999087,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,CFT073,0.9026957917358068,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8862204094215572,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Pandora nanopore with denovo,063_STEC,0.8828137426435502,PRG,Pandora nanopore with denovo / PRG
Nanopolish,H131800734,0.9639546858908342,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8430941136196702,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_7C,0.9122316616966154,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8674459337744823,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8670095791867009,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.8694299350951047,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9468982958032124,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,CFT073,0.8481348634228044,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_1A,0.8854914328354007,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MINF_8D,0.9325064608367284,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,CFT073,0.9026569306757548,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9270455496152148,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8846265620459168,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,CFT073,0.9490803530138696,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,H131800734,0.8972501718820874,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8446537062773225,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8906073281996613,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.9270379008902858,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9379931581028348,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8452876718702743,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8644638085903409,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_4I,0.8563088972212456,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8B,0.8819730191451627,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8484710215189564,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_1D,0.945639638262303,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9134405652243248,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8741478143945649,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8552853824567999,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,063_STEC,0.9371631055263948,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9008985003982511,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,063_STEC,0.9152351412968559,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.9070825333315432,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,063_STEC,0.9189951045366984,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8965896976617079,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8903760900612828,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8446495938205314,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,063_STEC,0.8622775391902161,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_7C,0.8651379680769106,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8G,0.9243176803933209,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9240500059163944,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8811024857112194,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8755609834180119,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8823314856525188,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,CFT073,0.855114309808143,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_8D,0.8823812552646507,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.9265884804370168,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,063_STEC,0.9032527437569589,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MSB1_7C,0.8951160494363003,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,H131800734,0.9539527174486708,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8455855337774157,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9549982641027652,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.9370269468060296,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MINF_1D,0.9520574579318734,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,ST38,0.9031512314512572,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Pandora nanopore no denovo,063_STEC,0.8746885106834208,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8B,0.8481858403474322,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8552101934773559,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.9048751997207266,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.9180598909755568,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8698432605270058,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8434041822227352,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,ST38,0.8491912526386377,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8670694126455365,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8407309093153899,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MINF_1D,0.9190444062602824,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.9320925039119939,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.9136870057455424,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MSB1_7C,0.9124719235234756,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8594346106183676,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8817023805920247,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,ST38,0.8450294457621326,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8954948611443079,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_9D,0.8873601047889773,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_3B,0.8982558375250353,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8641726377585633,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,ST38,0.8869006150080757,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9250489134472768,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MINF_1D,0.833366015135552,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8551141355569399,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8810952293436568,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,CFT073,0.8467008903068858,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8627076818288705,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8713746890718418,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.936118515722677,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8930573881368381,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8602506565803281,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Pandora nanopore no denovo,Escherichia_coli_MINF_8D,0.8837851621369182,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8B,0.8636182157436303,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8587360195491347,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,CFT073,0.9350670547591196,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,063_STEC,0.8977122103812099,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8365699396106766,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.8893125149591,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.920999876807293,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8595416616933778,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_8D,0.8811521204724003,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_4I,0.8387796348137432,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8752775950267859,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,063_STEC,0.8927062898750509,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8521507849323297,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8875136465526708,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8907784659148178,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9326331881152636,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,H131800734,0.9549540554187792,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,CFT073,0.955282578198168,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.9339999893505428,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8361403308644791,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8867355052580888,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,H131800734,0.9521925307604748,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_4E,0.8762506456233393,PRG,Pandora nanopore with denovo / PRG
Nanopolish,ST38,0.8374416499020214,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.8849825397567949,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MINF_9A,0.9103348070543796,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.94763027763025,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8704027547658368,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8593739184145088,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Pandora nanopore with denovo,ST38,0.8570634603793376,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_4I,0.8699919748132601,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
